,team.2,team.1,Id,Season,Pred,winner,t1.name,t2.name,winner.name
1196,1400,1218,2016_1218_1400,2016,0.516531637,1218,Hawaii,Texas,Hawaii
1245,1401,1218,2016_1218_1401,2016,0.467768731,1401,Hawaii,Texas A&M,Texas A&M
1295,1403,1218,2016_1218_1403,2016,0.548495578,1218,Hawaii,Texas Tech,Hawaii
1346,1409,1218,2016_1218_1409,2016,0.554866541,1218,Hawaii,Tulsa,Hawaii
1398,1421,1218,2016_1218_1421,2016,0.575752428,1218,Hawaii,UNC Asheville,Hawaii
1451,1423,1218,2016_1218_1423,2016,0.526012915,1218,Hawaii,UNC Wilmington,Hawaii
1505,1425,1218,2016_1218_1425,2016,0.526484629,1218,Hawaii,USC,Hawaii
1560,1428,1218,2016_1218_1428,2016,0.467847626,1428,Hawaii,Utah,Utah
1616,1433,1218,2016_1218_1433,2016,0.507996344,1218,Hawaii,VA Commonwealth,Hawaii
1673,1435,1218,2016_1218_1435,2016,0.534831733,1218,Hawaii,Vanderbilt,Hawaii
1731,1437,1218,2016_1218_1437,2016,0.434019611,1437,Hawaii,Villanova,Villanova
1790,1438,1218,2016_1218_1438,2016,0.424166679,1438,Hawaii,Virginia,Virginia
1850,1451,1218,2016_1218_1451,2016,0.565073329,1218,Hawaii,Weber St,Hawaii
1911,1452,1218,2016_1218_1452,2016,0.418429007,1452,Hawaii,West Virginia,West Virginia
1973,1453,1218,2016_1218_1453,2016,0.546591623,1218,Hawaii,WI Green Bay,Hawaii
2036,1455,1218,2016_1218_1455,2016,0.515153405,1218,Hawaii,Wichita St,Hawaii
2100,1458,1218,2016_1218_1458,2016,0.527526693,1218,Hawaii,Wisconsin,Hawaii
2165,1462,1218,2016_1218_1462,2016,0.432018492,1462,Hawaii,Xavier,Xavier
2231,1463,1218,2016_1218_1463,2016,0.529338549,1218,Hawaii,Yale,Hawaii
231,1231,1221,2016_1221_1231,2016,0.277966718,1231,Holy Cross,Indiana,Indiana
252,1233,1221,2016_1221_1233,2016,0.369598397,1233,Holy Cross,Iona,Iona
274,1234,1221,2016_1221_1234,2016,0.319166042,1234,Holy Cross,Iowa,Iowa
297,1235,1221,2016_1221_1235,2016,0.339658008,1235,Holy Cross,Iowa St,Iowa St
321,1242,1221,2016_1221_1242,2016,0.253565297,1242,Holy Cross,Kansas,Kansas
346,1246,1221,2016_1221_1246,2016,0.298520217,1246,Holy Cross,Kentucky,Kentucky
372,1268,1221,2016_1221_1268,2016,0.305945983,1268,Holy Cross,Maryland,Maryland
399,1274,1221,2016_1221_1274,2016,0.298049755,1274,Holy Cross,Miami FL,Miami FL
427,1276,1221,2016_1221_1276,2016,0.363261598,1276,Holy Cross,Michigan,Michigan
456,1277,1221,2016_1221_1277,2016,0.255234484,1277,Holy Cross,Michigan St,Michigan St
486,1292,1221,2016_1221_1292,2016,0.402583115,1292,Holy Cross,MTSU,MTSU
517,1314,1221,2016_1221_1314,2016,0.2576068,1314,Holy Cross,North Carolina,North Carolina
549,1320,1221,2016_1221_1320,2016,0.388618668,1320,Holy Cross,Northern Iowa,Northern Iowa
582,1323,1221,2016_1221_1323,2016,0.356002091,1323,Holy Cross,Notre Dame,Notre Dame
616,1328,1221,2016_1221_1328,2016,0.275914694,1328,Holy Cross,Oklahoma,Oklahoma
651,1332,1221,2016_1221_1332,2016,0.271898238,1332,Holy Cross,Oregon,Oregon
687,1333,1221,2016_1221_1333,2016,0.381636267,1333,Holy Cross,Oregon St,Oregon St
724,1338,1221,2016_1221_1338,2016,0.378304013,1338,Holy Cross,Pittsburgh,Pittsburgh
762,1344,1221,2016_1221_1344,2016,0.36744629,1344,Holy Cross,Providence,Providence
801,1345,1221,2016_1221_1345,2016,0.299518203,1345,Holy Cross,Purdue,Purdue
841,1355,1221,2016_1221_1355,2016,0.389298175,1355,Holy Cross,S Dakota St,S Dakota St
882,1371,1221,2016_1221_1371,2016,0.351846937,1371,Holy Cross,Seton Hall,Seton Hall
924,1372,1221,2016_1221_1372,2016,0.358276771,1372,Holy Cross,SF Austin,SF Austin
967,1380,1221,2016_1221_1380,2016,0.433544503,1380,Holy Cross,Southern Univ,Southern Univ
1011,1386,1221,2016_1221_1386,2016,0.346293937,1386,Holy Cross,St Joseph's PA,St Joseph's PA
1056,1392,1221,2016_1221_1392,2016,0.342074931,1392,Holy Cross,Stony Brook,Stony Brook
1102,1393,1221,2016_1221_1393,2016,0.383982235,1393,Holy Cross,Syracuse,Syracuse
1149,1396,1221,2016_1221_1396,2016,0.394936403,1396,Holy Cross,Temple,Temple
1197,1400,1221,2016_1221_1400,2016,0.367616404,1400,Holy Cross,Texas,Texas
1246,1401,1221,2016_1221_1401,2016,0.299237059,1401,Holy Cross,Texas A&M,Texas A&M
1296,1403,1221,2016_1221_1403,2016,0.394015974,1403,Holy Cross,Texas Tech,Texas Tech
1347,1409,1221,2016_1221_1409,2016,0.397741648,1409,Holy Cross,Tulsa,Tulsa
1399,1421,1221,2016_1221_1421,2016,0.419788623,1421,Holy Cross,UNC Asheville,UNC Asheville
1452,1423,1221,2016_1221_1423,2016,0.382678295,1423,Holy Cross,UNC Wilmington,UNC Wilmington
1506,1425,1221,2016_1221_1425,2016,0.370883331,1425,Holy Cross,USC,USC
1561,1428,1221,2016_1221_1428,2016,0.306309087,1428,Holy Cross,Utah,Utah
1617,1433,1221,2016_1221_1433,2016,0.338219534,1433,Holy Cross,VA Commonwealth,VA Commonwealth
1674,1435,1221,2016_1221_1435,2016,0.373138576,1435,Holy Cross,Vanderbilt,Vanderbilt
1732,1437,1221,2016_1221_1437,2016,0.273625052,1437,Holy Cross,Villanova,Villanova
1791,1438,1221,2016_1221_1438,2016,0.271262901,1438,Holy Cross,Virginia,Virginia
1851,1451,1221,2016_1221_1451,2016,0.420652284,1451,Holy Cross,Weber St,Weber St
1912,1452,1221,2016_1221_1452,2016,0.267597668,1452,Holy Cross,West Virginia,West Virginia
1974,1453,1221,2016_1221_1453,2016,0.394674538,1453,Holy Cross,WI Green Bay,WI Green Bay
2037,1455,1221,2016_1221_1455,2016,0.366163778,1455,Holy Cross,Wichita St,Wichita St
2101,1458,1221,2016_1221_1458,2016,0.383404984,1458,Holy Cross,Wisconsin,Wisconsin
2166,1462,1221,2016_1221_1462,2016,0.273329399,1462,Holy Cross,Xavier,Xavier
2232,1463,1221,2016_1221_1463,2016,0.370495767,1463,Holy Cross,Yale,Yale
253,1233,1231,2016_1231_1233,2016,0.636361281,1231,Indiana,Iona,Indiana
275,1234,1231,2016_1231_1234,2016,0.585716363,1231,Indiana,Iowa,Indiana
298,1235,1231,2016_1231_1235,2016,0.601303099,1231,Indiana,Iowa St,Indiana
322,1242,1231,2016_1231_1242,2016,0.524195779,1231,Indiana,Kansas,Indiana
347,1246,1231,2016_1231_1246,2016,0.573676159,1231,Indiana,Kentucky,Indiana
373,1268,1231,2016_1231_1268,2016,0.575720447,1231,Indiana,Maryland,Indiana
400,1274,1231,2016_1231_1274,2016,0.573456192,1231,Indiana,Miami FL,Indiana
428,1276,1231,2016_1231_1276,2016,0.626300775,1231,Indiana,Michigan,Indiana
457,1277,1231,2016_1231_1277,2016,0.518172391,1231,Indiana,Michigan St,Indiana
487,1292,1231,2016_1231_1292,2016,0.662289841,1231,Indiana,MTSU,Indiana
518,1314,1231,2016_1231_1314,2016,0.526644952,1231,Indiana,North Carolina,Indiana
550,1320,1231,2016_1231_1320,2016,0.653210567,1231,Indiana,Northern Iowa,Indiana
583,1323,1231,2016_1231_1323,2016,0.619247095,1231,Indiana,Notre Dame,Indiana
617,1328,1231,2016_1231_1328,2016,0.55242564,1231,Indiana,Oklahoma,Indiana
652,1332,1231,2016_1231_1332,2016,0.551459796,1231,Indiana,Oregon,Indiana
688,1333,1231,2016_1231_1333,2016,0.646650439,1231,Indiana,Oregon St,Indiana
725,1338,1231,2016_1231_1338,2016,0.632315311,1231,Indiana,Pittsburgh,Indiana
763,1344,1231,2016_1231_1344,2016,0.63403997,1231,Indiana,Providence,Indiana
802,1345,1231,2016_1231_1345,2016,0.573569891,1231,Indiana,Purdue,Indiana
842,1355,1231,2016_1231_1355,2016,0.652871969,1231,Indiana,S Dakota St,Indiana
883,1371,1231,2016_1231_1371,2016,0.629365589,1231,Indiana,Seton Hall,Indiana
925,1372,1231,2016_1231_1372,2016,0.606821459,1231,Indiana,SF Austin,Indiana
968,1380,1231,2016_1231_1380,2016,0.695739653,1231,Indiana,Southern Univ,Indiana
1012,1386,1231,2016_1231_1386,2016,0.613943494,1231,Indiana,St Joseph's PA,Indiana
1057,1392,1231,2016_1231_1392,2016,0.614220588,1231,Indiana,Stony Brook,Indiana
1103,1393,1231,2016_1231_1393,2016,0.654322774,1231,Indiana,Syracuse,Indiana
1150,1396,1231,2016_1231_1396,2016,0.663204045,1231,Indiana,Temple,Indiana
1198,1400,1231,2016_1231_1400,2016,0.61841944,1231,Indiana,Texas,Indiana
1247,1401,1231,2016_1231_1401,2016,0.578988153,1231,Indiana,Texas A&M,Indiana
1297,1403,1231,2016_1231_1403,2016,0.649881149,1231,Indiana,Texas Tech,Indiana
1348,1409,1231,2016_1231_1409,2016,0.66228693,1231,Indiana,Tulsa,Indiana
1400,1421,1231,2016_1231_1421,2016,0.688752157,1231,Indiana,UNC Asheville,Indiana
1453,1423,1231,2016_1231_1423,2016,0.633875055,1231,Indiana,UNC Wilmington,Indiana
1507,1425,1231,2016_1231_1425,2016,0.623922781,1231,Indiana,USC,Indiana
1562,1428,1231,2016_1231_1428,2016,0.563254831,1231,Indiana,Utah,Indiana
1618,1433,1231,2016_1231_1433,2016,0.625059945,1231,Indiana,VA Commonwealth,Indiana
1675,1435,1231,2016_1231_1435,2016,0.644213046,1231,Indiana,Vanderbilt,Indiana
1733,1437,1231,2016_1231_1437,2016,0.548693909,1231,Indiana,Villanova,Indiana
1792,1438,1231,2016_1231_1438,2016,0.54238203,1231,Indiana,Virginia,Indiana
1852,1451,1231,2016_1231_1451,2016,0.676317076,1231,Indiana,Weber St,Indiana
1913,1452,1231,2016_1231_1452,2016,0.539653492,1231,Indiana,West Virginia,Indiana
1975,1453,1231,2016_1231_1453,2016,0.6503385,1231,Indiana,WI Green Bay,Indiana
2038,1455,1231,2016_1231_1455,2016,0.627154582,1231,Indiana,Wichita St,Indiana
2102,1458,1231,2016_1231_1458,2016,0.632754081,1231,Indiana,Wisconsin,Indiana
2167,1462,1231,2016_1231_1462,2016,0.550274827,1231,Indiana,Xavier,Indiana
2233,1463,1231,2016_1231_1463,2016,0.648001528,1231,Indiana,Yale,Indiana
276,1234,1233,2016_1233_1234,2016,0.408849047,1234,Iona,Iowa,Iowa
299,1235,1233,2016_1233_1235,2016,0.438076407,1235,Iona,Iowa St,Iowa St
323,1242,1233,2016_1233_1242,2016,0.35087133,1242,Iona,Kansas,Kansas
348,1246,1233,2016_1233_1246,2016,0.397032035,1246,Iona,Kentucky,Kentucky
374,1268,1233,2016_1233_1268,2016,0.400087674,1268,Iona,Maryland,Maryland
401,1274,1233,2016_1233_1274,2016,0.393228753,1274,Iona,Miami FL,Miami FL
429,1276,1233,2016_1233_1276,2016,0.461113672,1276,Iona,Michigan,Michigan
458,1277,1233,2016_1233_1277,2016,0.343027674,1277,Iona,Michigan St,Michigan St
488,1292,1233,2016_1233_1292,2016,0.499722096,1292,Iona,MTSU,MTSU
519,1314,1233,2016_1233_1314,2016,0.352790659,1314,Iona,North Carolina,North Carolina
551,1320,1233,2016_1233_1320,2016,0.488293589,1320,Iona,Northern Iowa,Northern Iowa
584,1323,1233,2016_1233_1323,2016,0.451754057,1323,Iona,Notre Dame,Notre Dame
618,1328,1233,2016_1233_1328,2016,0.379588643,1328,Iona,Oklahoma,Oklahoma
653,1332,1233,2016_1233_1332,2016,0.368932443,1332,Iona,Oregon,Oregon
689,1333,1233,2016_1233_1333,2016,0.476205064,1333,Iona,Oregon St,Oregon St
726,1338,1233,2016_1233_1338,2016,0.478183006,1338,Iona,Pittsburgh,Pittsburgh
764,1344,1233,2016_1233_1344,2016,0.473990653,1344,Iona,Providence,Providence
803,1345,1233,2016_1233_1345,2016,0.392521177,1345,Iona,Purdue,Purdue
843,1355,1233,2016_1233_1355,2016,0.494285764,1355,Iona,S Dakota St,S Dakota St
884,1371,1233,2016_1233_1371,2016,0.457911712,1371,Iona,Seton Hall,Seton Hall
926,1372,1233,2016_1233_1372,2016,0.448221747,1372,Iona,SF Austin,SF Austin
969,1380,1233,2016_1233_1380,2016,0.533338941,1233,Iona,Southern Univ,Iona
1013,1386,1233,2016_1233_1386,2016,0.443723127,1386,Iona,St Joseph's PA,St Joseph's PA
1058,1392,1233,2016_1233_1392,2016,0.441083989,1392,Iona,Stony Brook,Stony Brook
1104,1393,1233,2016_1233_1393,2016,0.486803894,1393,Iona,Syracuse,Syracuse
1151,1396,1233,2016_1233_1396,2016,0.497677006,1396,Iona,Temple,Temple
1199,1400,1233,2016_1233_1400,2016,0.464016306,1400,Iona,Texas,Texas
1248,1401,1233,2016_1233_1401,2016,0.399168219,1401,Iona,Texas A&M,Texas A&M
1298,1403,1233,2016_1233_1403,2016,0.48860661,1403,Iona,Texas Tech,Texas Tech
1349,1409,1233,2016_1233_1409,2016,0.504168162,1233,Iona,Tulsa,Iona
1401,1421,1233,2016_1233_1421,2016,0.52347736,1233,Iona,UNC Asheville,Iona
1454,1423,1233,2016_1233_1423,2016,0.480640471,1423,Iona,UNC Wilmington,UNC Wilmington
1508,1425,1233,2016_1233_1425,2016,0.466413867,1425,Iona,USC,USC
1563,1428,1233,2016_1233_1428,2016,0.405918862,1428,Iona,Utah,Utah
1619,1433,1233,2016_1233_1433,2016,0.441424467,1433,Iona,VA Commonwealth,VA Commonwealth
1676,1435,1233,2016_1233_1435,2016,0.479819483,1435,Iona,Vanderbilt,Vanderbilt
1734,1437,1233,2016_1233_1437,2016,0.368104098,1437,Iona,Villanova,Villanova
1793,1438,1233,2016_1233_1438,2016,0.359974738,1438,Iona,Virginia,Virginia
1853,1451,1233,2016_1233_1451,2016,0.52106814,1233,Iona,Weber St,Iona
1914,1452,1233,2016_1233_1452,2016,0.360361483,1452,Iona,West Virginia,West Virginia
1976,1453,1233,2016_1233_1453,2016,0.501484431,1233,Iona,WI Green Bay,Iona
2039,1455,1233,2016_1233_1455,2016,0.461779756,1455,Iona,Wichita St,Wichita St
2103,1458,1233,2016_1233_1458,2016,0.474004699,1458,Iona,Wisconsin,Wisconsin
2168,1462,1233,2016_1233_1462,2016,0.37719445,1462,Iona,Xavier,Xavier
2234,1463,1233,2016_1233_1463,2016,0.47595606,1463,Iona,Yale,Yale
300,1235,1234,2016_1234_1235,2016,0.553676876,1234,Iowa,Iowa St,Iowa
324,1242,1234,2016_1234_1242,2016,0.468759946,1242,Iowa,Kansas,Kansas
349,1246,1234,2016_1234_1246,2016,0.523371186,1234,Iowa,Kentucky,Iowa
375,1268,1234,2016_1234_1268,2016,0.532860366,1234,Iowa,Maryland,Iowa
402,1274,1234,2016_1234_1274,2016,0.520052869,1234,Iowa,Miami FL,Iowa
430,1276,1234,2016_1234_1276,2016,0.576369592,1234,Iowa,Michigan,Iowa
459,1277,1234,2016_1234_1277,2016,0.467988765,1277,Iowa,Michigan St,Michigan St
489,1292,1234,2016_1234_1292,2016,0.614108208,1234,Iowa,MTSU,Iowa
520,1314,1234,2016_1234_1314,2016,0.476582949,1314,Iowa,North Carolina,North Carolina
552,1320,1234,2016_1234_1320,2016,0.606072646,1234,Iowa,Northern Iowa,Iowa
585,1323,1234,2016_1234_1323,2016,0.567698477,1234,Iowa,Notre Dame,Iowa
619,1328,1234,2016_1234_1328,2016,0.504173061,1234,Iowa,Oklahoma,Iowa
654,1332,1234,2016_1234_1332,2016,0.497512941,1332,Iowa,Oregon,Oregon
690,1333,1234,2016_1234_1333,2016,0.593119636,1234,Iowa,Oregon St,Iowa
727,1338,1234,2016_1234_1338,2016,0.594024346,1234,Iowa,Pittsburgh,Iowa
765,1344,1234,2016_1234_1344,2016,0.588817817,1234,Iowa,Providence,Iowa
804,1345,1234,2016_1234_1345,2016,0.520068404,1234,Iowa,Purdue,Iowa
844,1355,1234,2016_1234_1355,2016,0.607417155,1234,Iowa,S Dakota St,Iowa
885,1371,1234,2016_1234_1371,2016,0.574438594,1234,Iowa,Seton Hall,Iowa
927,1372,1234,2016_1234_1372,2016,0.55459268,1234,Iowa,SF Austin,Iowa
970,1380,1234,2016_1234_1380,2016,0.643215599,1234,Iowa,Southern Univ,Iowa
1014,1386,1234,2016_1234_1386,2016,0.563734908,1234,Iowa,St Joseph's PA,Iowa
1059,1392,1234,2016_1234_1392,2016,0.560634738,1234,Iowa,Stony Brook,Iowa
1105,1393,1234,2016_1234_1393,2016,0.604100008,1234,Iowa,Syracuse,Iowa
1152,1396,1234,2016_1234_1396,2016,0.614874727,1234,Iowa,Temple,Iowa
1200,1400,1234,2016_1234_1400,2016,0.578550388,1234,Iowa,Texas,Iowa
1249,1401,1234,2016_1234_1401,2016,0.520456681,1234,Iowa,Texas A&M,Iowa
1299,1403,1234,2016_1234_1403,2016,0.597867574,1234,Iowa,Texas Tech,Iowa
1350,1409,1234,2016_1234_1409,2016,0.615467908,1234,Iowa,Tulsa,Iowa
1402,1421,1234,2016_1234_1421,2016,0.631425713,1234,Iowa,UNC Asheville,Iowa
1455,1423,1234,2016_1234_1423,2016,0.593271415,1234,Iowa,UNC Wilmington,Iowa
1509,1425,1234,2016_1234_1425,2016,0.583736406,1234,Iowa,USC,Iowa
1564,1428,1234,2016_1234_1428,2016,0.525794426,1234,Iowa,Utah,Iowa
1620,1433,1234,2016_1234_1433,2016,0.572857905,1234,Iowa,VA Commonwealth,Iowa
1677,1435,1234,2016_1234_1435,2016,0.599056642,1234,Iowa,Vanderbilt,Iowa
1735,1437,1234,2016_1234_1437,2016,0.487703281,1437,Iowa,Villanova,Villanova
1794,1438,1234,2016_1234_1438,2016,0.48063689,1438,Iowa,Virginia,Virginia
1854,1451,1234,2016_1234_1451,2016,0.62787427,1234,Iowa,Weber St,Iowa
1915,1452,1234,2016_1234_1452,2016,0.48319274,1452,Iowa,West Virginia,West Virginia
1977,1453,1234,2016_1234_1453,2016,0.609773824,1234,Iowa,WI Green Bay,Iowa
2040,1455,1234,2016_1234_1455,2016,0.57698363,1234,Iowa,Wichita St,Iowa
2104,1458,1234,2016_1234_1458,2016,0.584752041,1234,Iowa,Wisconsin,Iowa
2169,1462,1234,2016_1234_1462,2016,0.493631699,1462,Iowa,Xavier,Xavier
2235,1463,1234,2016_1234_1463,2016,0.591327531,1234,Iowa,Yale,Iowa
325,1242,1235,2016_1235_1242,2016,0.45957668,1242,Iowa St,Kansas,Kansas
350,1246,1235,2016_1235_1246,2016,0.507923202,1235,Iowa St,Kentucky,Iowa St
376,1268,1235,2016_1235_1268,2016,0.512542502,1235,Iowa St,Maryland,Iowa St
403,1274,1235,2016_1235_1274,2016,0.504969822,1235,Iowa St,Miami FL,Iowa St
431,1276,1235,2016_1235_1276,2016,0.567196482,1235,Iowa St,Michigan,Iowa St
460,1277,1235,2016_1235_1277,2016,0.457195639,1277,Iowa St,Michigan St,Michigan St
490,1292,1235,2016_1235_1292,2016,0.607571051,1235,Iowa St,MTSU,Iowa St
521,1314,1235,2016_1235_1314,2016,0.463553988,1314,Iowa St,North Carolina,North Carolina
553,1320,1235,2016_1235_1320,2016,0.597724772,1235,Iowa St,Northern Iowa,Iowa St
586,1323,1235,2016_1235_1323,2016,0.565126505,1235,Iowa St,Notre Dame,Iowa St
620,1328,1235,2016_1235_1328,2016,0.491281337,1328,Iowa St,Oklahoma,Oklahoma
655,1332,1235,2016_1235_1332,2016,0.481234149,1332,Iowa St,Oregon,Oregon
691,1333,1235,2016_1235_1333,2016,0.59155587,1235,Iowa St,Oregon St,Iowa St
728,1338,1235,2016_1235_1338,2016,0.589212628,1235,Iowa St,Pittsburgh,Iowa St
766,1344,1235,2016_1235_1344,2016,0.581192303,1235,Iowa St,Providence,Iowa St
805,1345,1235,2016_1235_1345,2016,0.503088325,1235,Iowa St,Purdue,Iowa St
845,1355,1235,2016_1235_1355,2016,0.597205366,1235,Iowa St,S Dakota St,Iowa St
886,1371,1235,2016_1235_1371,2016,0.568394535,1235,Iowa St,Seton Hall,Iowa St
928,1372,1235,2016_1235_1372,2016,0.555149388,1235,Iowa St,SF Austin,Iowa St
971,1380,1235,2016_1235_1380,2016,0.642366985,1235,Iowa St,Southern Univ,Iowa St
1015,1386,1235,2016_1235_1386,2016,0.558778637,1235,Iowa St,St Joseph's PA,Iowa St
1060,1392,1235,2016_1235_1392,2016,0.547050981,1235,Iowa St,Stony Brook,Iowa St
1106,1393,1235,2016_1235_1393,2016,0.596108653,1235,Iowa St,Syracuse,Iowa St
1153,1396,1235,2016_1235_1396,2016,0.603472527,1235,Iowa St,Temple,Iowa St
1201,1400,1235,2016_1235_1400,2016,0.581378248,1235,Iowa St,Texas,Iowa St
1250,1401,1235,2016_1235_1401,2016,0.509354384,1235,Iowa St,Texas A&M,Iowa St
1300,1403,1235,2016_1235_1403,2016,0.601889854,1235,Iowa St,Texas Tech,Iowa St
1351,1409,1235,2016_1235_1409,2016,0.606548998,1235,Iowa St,Tulsa,Iowa St
1403,1421,1235,2016_1235_1421,2016,0.631102859,1235,Iowa St,UNC Asheville,Iowa St
1456,1423,1235,2016_1235_1423,2016,0.588955557,1235,Iowa St,UNC Wilmington,Iowa St
1510,1425,1235,2016_1235_1425,2016,0.58619976,1235,Iowa St,USC,Iowa St
1565,1428,1235,2016_1235_1428,2016,0.521309136,1235,Iowa St,Utah,Iowa St
1621,1433,1235,2016_1235_1433,2016,0.550649829,1235,Iowa St,VA Commonwealth,Iowa St
1678,1435,1235,2016_1235_1435,2016,0.582413913,1235,Iowa St,Vanderbilt,Iowa St
1736,1437,1235,2016_1235_1437,2016,0.477978124,1437,Iowa St,Villanova,Villanova
1795,1438,1235,2016_1235_1438,2016,0.469858696,1438,Iowa St,Virginia,Virginia
1855,1451,1235,2016_1235_1451,2016,0.628511538,1235,Iowa St,Weber St,Iowa St
1916,1452,1235,2016_1235_1452,2016,0.475325571,1452,Iowa St,West Virginia,West Virginia
1978,1453,1235,2016_1235_1453,2016,0.61152469,1235,Iowa St,WI Green Bay,Iowa St
2041,1455,1235,2016_1235_1455,2016,0.568652213,1235,Iowa St,Wichita St,Iowa St
2105,1458,1235,2016_1235_1458,2016,0.584716208,1235,Iowa St,Wisconsin,Iowa St
2170,1462,1235,2016_1235_1462,2016,0.486184675,1462,Iowa St,Xavier,Xavier
2236,1463,1235,2016_1235_1463,2016,0.576610122,1235,Iowa St,Yale,Iowa St
351,1246,1242,2016_1242_1246,2016,0.632521186,1242,Kansas,Kentucky,Kansas
377,1268,1242,2016_1242_1268,2016,0.638671394,1242,Kansas,Maryland,Kansas
404,1274,1242,2016_1242_1274,2016,0.626567441,1242,Kansas,Miami FL,Kansas
432,1276,1242,2016_1242_1276,2016,0.686975385,1242,Kansas,Michigan,Kansas
461,1277,1242,2016_1242_1277,2016,0.586332331,1242,Kansas,Michigan St,Kansas
491,1292,1242,2016_1242_1292,2016,0.728402838,1242,Kansas,MTSU,Kansas
522,1314,1242,2016_1242_1314,2016,0.594766948,1242,Kansas,North Carolina,Kansas
554,1320,1242,2016_1242_1320,2016,0.716529025,1242,Kansas,Northern Iowa,Kansas
587,1323,1242,2016_1242_1323,2016,0.692457313,1242,Kansas,Notre Dame,Kansas
621,1328,1242,2016_1242_1328,2016,0.608070956,1242,Kansas,Oklahoma,Kansas
656,1332,1242,2016_1242_1332,2016,0.606348047,1242,Kansas,Oregon,Kansas
692,1333,1242,2016_1242_1333,2016,0.714414595,1242,Kansas,Oregon St,Kansas
729,1338,1242,2016_1242_1338,2016,0.699654573,1242,Kansas,Pittsburgh,Kansas
767,1344,1242,2016_1242_1344,2016,0.701020507,1242,Kansas,Providence,Kansas
806,1345,1242,2016_1242_1345,2016,0.633515348,1242,Kansas,Purdue,Kansas
846,1355,1242,2016_1242_1355,2016,0.707439937,1242,Kansas,S Dakota St,Kansas
887,1371,1242,2016_1242_1371,2016,0.69284778,1242,Kansas,Seton Hall,Kansas
929,1372,1242,2016_1242_1372,2016,0.674062126,1242,Kansas,SF Austin,Kansas
972,1380,1242,2016_1242_1380,2016,0.764947538,1242,Kansas,Southern Univ,Kansas
1016,1386,1242,2016_1242_1386,2016,0.68254092,1242,Kansas,St Joseph's PA,Kansas
1061,1392,1242,2016_1242_1392,2016,0.668777294,1242,Kansas,Stony Brook,Kansas
1107,1393,1242,2016_1242_1393,2016,0.724337795,1242,Kansas,Syracuse,Kansas
1154,1396,1242,2016_1242_1396,2016,0.724699044,1242,Kansas,Temple,Kansas
1202,1400,1242,2016_1242_1400,2016,0.695791045,1242,Kansas,Texas,Kansas
1251,1401,1242,2016_1242_1401,2016,0.639635574,1242,Kansas,Texas A&M,Kansas
1301,1403,1242,2016_1242_1403,2016,0.725774464,1242,Kansas,Texas Tech,Kansas
1352,1409,1242,2016_1242_1409,2016,0.730904169,1242,Kansas,Tulsa,Kansas
1404,1421,1242,2016_1242_1421,2016,0.759147301,1242,Kansas,UNC Asheville,Kansas
1457,1423,1242,2016_1242_1423,2016,0.697800294,1242,Kansas,UNC Wilmington,Kansas
1511,1425,1242,2016_1242_1425,2016,0.705887213,1242,Kansas,USC,Kansas
1566,1428,1242,2016_1242_1428,2016,0.62941789,1242,Kansas,Utah,Kansas
1622,1433,1242,2016_1242_1433,2016,0.682452899,1242,Kansas,VA Commonwealth,Kansas
1679,1435,1242,2016_1242_1435,2016,0.706795556,1242,Kansas,Vanderbilt,Kansas
1737,1437,1242,2016_1242_1437,2016,0.610240929,1242,Kansas,Villanova,Kansas
1796,1438,1242,2016_1242_1438,2016,0.60711804,1242,Kansas,Virginia,Kansas
1856,1451,1242,2016_1242_1451,2016,0.740486437,1242,Kansas,Weber St,Kansas
1917,1452,1242,2016_1242_1452,2016,0.601150837,1242,Kansas,West Virginia,Kansas
1979,1453,1242,2016_1242_1453,2016,0.722088127,1242,Kansas,WI Green Bay,Kansas
2042,1455,1242,2016_1242_1455,2016,0.691957168,1242,Kansas,Wichita St,Kansas
2106,1458,1242,2016_1242_1458,2016,0.70982274,1242,Kansas,Wisconsin,Kansas
2171,1462,1242,2016_1242_1462,2016,0.607831953,1242,Kansas,Xavier,Kansas
2237,1463,1242,2016_1242_1463,2016,0.702540322,1242,Kansas,Yale,Kansas
378,1268,1246,2016_1246_1268,2016,0.592516432,1246,Kentucky,Maryland,Kentucky
405,1274,1246,2016_1246_1274,2016,0.581864377,1246,Kentucky,Miami FL,Kentucky
433,1276,1246,2016_1246_1276,2016,0.633816639,1246,Kentucky,Michigan,Kentucky
462,1277,1246,2016_1246_1277,2016,0.529963598,1246,Kentucky,Michigan St,Kentucky
492,1292,1246,2016_1246_1292,2016,0.67465783,1246,Kentucky,MTSU,Kentucky
523,1314,1246,2016_1246_1314,2016,0.543262287,1246,Kentucky,North Carolina,Kentucky
555,1320,1246,2016_1246_1320,2016,0.661755353,1246,Kentucky,Northern Iowa,Kentucky
588,1323,1246,2016_1246_1323,2016,0.633980885,1246,Kentucky,Notre Dame,Kentucky
622,1328,1246,2016_1246_1328,2016,0.562680722,1246,Kentucky,Oklahoma,Kentucky
657,1332,1246,2016_1246_1332,2016,0.559494447,1246,Kentucky,Oregon,Kentucky
693,1333,1246,2016_1246_1333,2016,0.656490926,1246,Kentucky,Oregon St,Kentucky
730,1338,1246,2016_1246_1338,2016,0.646714615,1246,Kentucky,Pittsburgh,Kentucky
768,1344,1246,2016_1246_1344,2016,0.647822404,1246,Kentucky,Providence,Kentucky
807,1345,1246,2016_1246_1345,2016,0.584148399,1246,Kentucky,Purdue,Kentucky
